person,sites
http://www.wikidata.org/entity/Q378800,26
http://www.wikidata.org/entity/Q444039,26
http://www.wikidata.org/entity/Q378807,26
http://www.wikidata.org/entity/Q4447304,26
http://www.wikidata.org/entity/Q378848,26
http://www.wikidata.org/entity/Q443953,26
http://www.wikidata.org/entity/Q500546,26
http://www.wikidata.org/entity/Q443894,26
http://www.wikidata.org/entity/Q379117,26
http://www.wikidata.org/entity/Q443891,26
http://www.wikidata.org/entity/Q4436960,26
http://www.wikidata.org/entity/Q4436946,26
http://www.wikidata.org/entity/Q379577,26
http://www.wikidata.org/entity/Q379581,26
http://www.wikidata.org/entity/Q443486,26
http://www.wikidata.org/entity/Q443423,26
http://www.wikidata.org/entity/Q3796417,26
http://www.wikidata.org/entity/Q379690,26
http://www.wikidata.org/entity/Q379758,26
http://www.wikidata.org/entity/Q375979,26
http://www.wikidata.org/entity/Q375496,26
http://www.wikidata.org/entity/Q445801,26
http://www.wikidata.org/entity/Q509569,26
http://www.wikidata.org/entity/Q375622,26
http://www.wikidata.org/entity/Q445682,26
http://www.wikidata.org/entity/Q375703,26
http://www.wikidata.org/entity/Q375758,26
http://www.wikidata.org/entity/Q445635,26
http://www.wikidata.org/entity/Q375800,26
http://www.wikidata.org/entity/Q375811,26
http://www.wikidata.org/entity/Q445560,26
http://www.wikidata.org/entity/Q375840,26
http://www.wikidata.org/entity/Q375867,26
http://www.wikidata.org/entity/Q509422,26
http://www.wikidata.org/entity/Q445538,26
http://www.wikidata.org/entity/Q379765,26
http://www.wikidata.org/entity/Q499491,26
http://www.wikidata.org/entity/Q445433,26
http://www.wikidata.org/entity/Q376115,26
http://www.wikidata.org/entity/Q445357,26
http://www.wikidata.org/entity/Q376183,26
http://www.wikidata.org/entity/Q376360,26
http://www.wikidata.org/entity/Q376383,26
http://www.wikidata.org/entity/Q445084,26
http://www.wikidata.org/entity/Q445065,26
http://www.wikidata.org/entity/Q445045,26
http://www.wikidata.org/entity/Q3771961,26
http://www.wikidata.org/entity/Q444969,26
http://www.wikidata.org/entity/Q377658,26
http://www.wikidata.org/entity/Q377725,26
http://www.wikidata.org/entity/Q444806,26
http://www.wikidata.org/entity/Q441429,26
http://www.wikidata.org/entity/Q380297,26
http://www.wikidata.org/entity/Q502037,26
http://www.wikidata.org/entity/Q508459,26
http://www.wikidata.org/entity/Q442300,26
http://www.wikidata.org/entity/Q442255,26
http://www.wikidata.org/entity/Q380371,26
http://www.wikidata.org/entity/Q441888,26
http://www.wikidata.org/entity/Q380513,26
http://www.wikidata.org/entity/Q380517,26
http://www.wikidata.org/entity/Q380537,26
http://www.wikidata.org/entity/Q441705,26
http://www.wikidata.org/entity/Q380547,26
http://www.wikidata.org/entity/Q380626,26
http://www.wikidata.org/entity/Q441483,26
http://www.wikidata.org/entity/Q380704,26
http://www.wikidata.org/entity/Q442464,26
http://www.wikidata.org/entity/Q441426,26
http://www.wikidata.org/entity/Q380708,26
http://www.wikidata.org/entity/Q380790,26
http://www.wikidata.org/entity/Q441316,26
http://www.wikidata.org/entity/Q380824,26
http://www.wikidata.org/entity/Q380839,26
http://www.wikidata.org/entity/Q380925,26
http://www.wikidata.org/entity/Q441217,26
http://www.wikidata.org/entity/Q380953,26
http://www.wikidata.org/entity/Q441143,26
http://www.wikidata.org/entity/Q441127,26
http://www.wikidata.org/entity/Q381018,26
http://www.wikidata.org/entity/Q441037,26
http://www.wikidata.org/entity/Q440927,26
http://www.wikidata.org/entity/Q381125,26
http://www.wikidata.org/entity/Q442783,26
http://www.wikidata.org/entity/Q379777,26
http://www.wikidata.org/entity/Q379781,26
http://www.wikidata.org/entity/Q443175,26
http://www.wikidata.org/entity/Q443132,26
http://www.wikidata.org/entity/Q443124,26
http://www.wikidata.org/entity/Q443106,26
http://www.wikidata.org/entity/Q37983439,26
http://www.wikidata.org/entity/Q443042,26
http://www.wikidata.org/entity/Q443030,26
http://www.wikidata.org/entity/Q379890,26
http://www.wikidata.org/entity/Q508512,26
http://www.wikidata.org/entity/Q4429273,26
http://www.wikidata.org/entity/Q379929,26
http://www.wikidata.org/entity/Q379953,26
http://www.wikidata.org/entity/Q380013,26
http://www.wikidata.org/entity/Q509644,26
http://www.wikidata.org/entity/Q442772,26
http://www.wikidata.org/entity/Q380083,26
http://www.wikidata.org/entity/Q380115,26
http://www.wikidata.org/entity/Q380123,26
http://www.wikidata.org/entity/Q380125,26
http://www.wikidata.org/entity/Q380131,26
http://www.wikidata.org/entity/Q442587,26
http://www.wikidata.org/entity/Q442578,26
http://www.wikidata.org/entity/Q380173,26
http://www.wikidata.org/entity/Q442544,26
http://www.wikidata.org/entity/Q380193,26
http://www.wikidata.org/entity/Q380205,26
http://www.wikidata.org/entity/Q442501,26
http://www.wikidata.org/entity/Q380241,26
http://www.wikidata.org/entity/Q442484,26
http://www.wikidata.org/entity/Q370856,26
http://www.wikidata.org/entity/Q370332,26
http://www.wikidata.org/entity/Q370357,26
http://www.wikidata.org/entity/Q510816,26
http://www.wikidata.org/entity/Q370540,26
http://www.wikidata.org/entity/Q449487,26
http://www.wikidata.org/entity/Q44947,26
http://www.wikidata.org/entity/Q449421,26
http://www.wikidata.org/entity/Q449371,26
http://www.wikidata.org/entity/Q370636,26
http://www.wikidata.org/entity/Q449240,26
http://www.wikidata.org/entity/Q449239,26
http://www.wikidata.org/entity/Q449214,26
http://www.wikidata.org/entity/Q3707756,26
http://www.wikidata.org/entity/Q370786,26
http://www.wikidata.org/entity/Q370787,26
http://www.wikidata.org/entity/Q449630,26
http://www.wikidata.org/entity/Q44898,26
http://www.wikidata.org/entity/Q371002,26
http://www.wikidata.org/entity/Q448930,26
http://www.wikidata.org/entity/Q371025,26
http://www.wikidata.org/entity/Q371100,26
http://www.wikidata.org/entity/Q448880,26
http://www.wikidata.org/entity/Q371224,26
http://www.wikidata.org/entity/Q448655,26
http://www.wikidata.org/entity/Q371637,26
http://www.wikidata.org/entity/Q448563,26
http://www.wikidata.org/entity/Q448491,26
http://www.wikidata.org/entity/Q371833,26
http://www.wikidata.org/entity/Q448451,26
http://www.wikidata.org/entity/Q371957,26
http://www.wikidata.org/entity/Q371966,26
http://www.wikidata.org/entity/Q369069,26
http://www.wikidata.org/entity/Q367681,26
http://www.wikidata.org/entity/Q367691,26
http://www.wikidata.org/entity/Q367800,26
http://www.wikidata.org/entity/Q367941,26
http://www.wikidata.org/entity/Q451293,26
http://www.wikidata.org/entity/Q451206,26
http://www.wikidata.org/entity/Q451108,26
http://www.wikidata.org/entity/Q451075,26
http://www.wikidata.org/entity/Q368328,26
http://www.wikidata.org/entity/Q45105,26
http://www.wikidata.org/entity/Q368539,26
http://www.wikidata.org/entity/Q368631,26
http://www.wikidata.org/entity/Q368862,26
http://www.wikidata.org/entity/Q368870,26
http://www.wikidata.org/entity/Q495748,26
http://www.wikidata.org/entity/Q372010,26
http://www.wikidata.org/entity/Q450514,26
http://www.wikidata.org/entity/Q369283,26
http://www.wikidata.org/entity/Q369328,26
http://www.wikidata.org/entity/Q450346,26
http://www.wikidata.org/entity/Q369724,26
http://www.wikidata.org/entity/Q450285,26
http://www.wikidata.org/entity/Q4502477,26
http://www.wikidata.org/entity/Q450197,26
http://www.wikidata.org/entity/Q3699443,26
http://www.wikidata.org/entity/Q44990,26
http://www.wikidata.org/entity/Q370071,26
http://www.wikidata.org/entity/Q44983,26
http://www.wikidata.org/entity/Q510862,26
http://www.wikidata.org/entity/Q4498,26
http://www.wikidata.org/entity/Q370235,26
http://www.wikidata.org/entity/Q374792,26
http://www.wikidata.org/entity/Q44697060,26
http://www.wikidata.org/entity/Q446968,26
http://www.wikidata.org/entity/Q446917,26
http://www.wikidata.org/entity/Q510194,26
http://www.wikidata.org/entity/Q446875,26
http://www.wikidata.org/entity/Q374024,26
http://www.wikidata.org/entity/Q510093,26
http://www.wikidata.org/entity/Q374175,26
http://www.wikidata.org/entity/Q498430,26
http://www.wikidata.org/entity/Q44665,26
http://www.wikidata.org/entity/Q374353,26
http://www.wikidata.org/entity/Q374362,26
http://www.wikidata.org/entity/Q374567,26
http://www.wikidata.org/entity/Q498660,26
http://www.wikidata.org/entity/Q498715,26
http://www.wikidata.org/entity/Q447017,26
http://www.wikidata.org/entity/Q374885,26
http://www.wikidata.org/entity/Q498775,26
http://www.wikidata.org/entity/Q44625,26
http://www.wikidata.org/entity/Q509876,26
http://www.wikidata.org/entity/Q446233,26
http://www.wikidata.org/entity/Q375012,26
http://www.wikidata.org/entity/Q509763,26
http://www.wikidata.org/entity/Q375126,26
http://www.wikidata.org/entity/Q375278,26
http://www.wikidata.org/entity/Q375301,26
http://www.wikidata.org/entity/Q375302,26
http://www.wikidata.org/entity/Q375311,26
http://www.wikidata.org/entity/Q445917,26
http://www.wikidata.org/entity/Q445910,26
http://www.wikidata.org/entity/Q445848,26
http://www.wikidata.org/entity/Q447645,26
http://www.wikidata.org/entity/Q372032,26
http://www.wikidata.org/entity/Q448233,26
http://www.wikidata.org/entity/Q448174,26
http://www.wikidata.org/entity/Q497633,26
http://www.wikidata.org/entity/Q372146,26
http://www.wikidata.org/entity/Q448141,26
http://www.wikidata.org/entity/Q44808,26
http://www.wikidata.org/entity/Q372203,26
http://www.wikidata.org/entity/Q372223,26
http://www.wikidata.org/entity/Q44801,26
http://www.wikidata.org/entity/Q4976962,26
http://www.wikidata.org/entity/Q447907,26
http://www.wikidata.org/entity/Q459299,26
http://www.wikidata.org/entity/Q447730,26
http://www.wikidata.org/entity/Q447691,26
http://www.wikidata.org/entity/Q367661,26
http://www.wikidata.org/entity/Q447616,26
http://www.wikidata.org/entity/Q447614,26
http://www.wikidata.org/entity/Q372772,26
http://www.wikidata.org/entity/Q497915,26
http://www.wikidata.org/entity/Q372879,26
http://www.wikidata.org/entity/Q372939,26
http://www.wikidata.org/entity/Q447367,26
http://www.wikidata.org/entity/Q447334,26
http://www.wikidata.org/entity/Q447304,26
http://www.wikidata.org/entity/Q447293,26
http://www.wikidata.org/entity/Q373314,26
http://www.wikidata.org/entity/Q447279,26
http://www.wikidata.org/entity/Q373474,26
http://www.wikidata.org/entity/Q373605,26
http://www.wikidata.org/entity/Q447071,26
http://www.wikidata.org/entity/Q468109,26
http://www.wikidata.org/entity/Q467940,26
http://www.wikidata.org/entity/Q346491,26
http://www.wikidata.org/entity/Q467973,26
http://www.wikidata.org/entity/Q467987,26
http://www.wikidata.org/entity/Q468049,26
http://www.wikidata.org/entity/Q345579,26
http://www.wikidata.org/entity/Q484253,26
http://www.wikidata.org/entity/Q345501,26
http://www.wikidata.org/entity/Q467931,26
http://www.wikidata.org/entity/Q345373,26
http://www.wikidata.org/entity/Q4841803,26
http://www.wikidata.org/entity/Q345354,26
http://www.wikidata.org/entity/Q468184,26
http://www.wikidata.org/entity/Q345314,26
http://www.wikidata.org/entity/Q468228,26
http://www.wikidata.org/entity/Q343976,26
http://www.wikidata.org/entity/Q48405,26
http://www.wikidata.org/entity/Q347201,26
http://www.wikidata.org/entity/Q347970,26
http://www.wikidata.org/entity/Q467526,26
http://www.wikidata.org/entity/Q347710,26
http://www.wikidata.org/entity/Q347706,26
http://www.wikidata.org/entity/Q467644,26
http://www.wikidata.org/entity/Q347368,26
http://www.wikidata.org/entity/Q467708,26
http://www.wikidata.org/entity/Q347233,26
http://www.wikidata.org/entity/Q343960,26
http://www.wikidata.org/entity/Q467747,26
http://www.wikidata.org/entity/Q4844829,26
http://www.wikidata.org/entity/Q347190,26
http://www.wikidata.org/entity/Q347184,26
http://www.wikidata.org/entity/Q467770,26
http://www.wikidata.org/entity/Q346960,26
http://www.wikidata.org/entity/Q467869,26
http://www.wikidata.org/entity/Q3467353,26
http://www.wikidata.org/entity/Q469134,26
http://www.wikidata.org/entity/Q515879,26
http://www.wikidata.org/entity/Q3414998,26
http://www.wikidata.org/entity/Q468890,26
http://www.wikidata.org/entity/Q468925,26
http://www.wikidata.org/entity/Q340213,26
http://www.wikidata.org/entity/Q3401588,26
http://www.wikidata.org/entity/Q483641,26
http://www.wikidata.org/entity/Q469056,26
http://www.wikidata.org/entity/Q342124,26
http://www.wikidata.org/entity/Q469145,26
http://www.wikidata.org/entity/Q469215,26
http://www.wikidata.org/entity/Q516008,26
http://www.wikidata.org/entity/Q3398852,26
http://www.wikidata.org/entity/Q469349,26
http://www.wikidata.org/entity/Q469396,26
http://www.wikidata.org/entity/Q339423,26
http://www.wikidata.org/entity/Q339403,26
http://www.wikidata.org/entity/Q468618,26
http://www.wikidata.org/entity/Q343950,26
http://www.wikidata.org/entity/Q343652,26
http://www.wikidata.org/entity/Q343611,26
http://www.wikidata.org/entity/Q343069,26
http://www.wikidata.org/entity/Q483898,26
http://www.wikidata.org/entity/Q342707,26
http://www.wikidata.org/entity/Q342686,26
http://www.wikidata.org/entity/Q342599,26
http://www.wikidata.org/entity/Q347993,26
http://www.wikidata.org/entity/Q468641,26
http://www.wikidata.org/entity/Q342384,26
http://www.wikidata.org/entity/Q468687,26
http://www.wikidata.org/entity/Q468708,26
http://www.wikidata.org/entity/Q342308,26
http://www.wikidata.org/entity/Q342246,26
http://www.wikidata.org/entity/Q468789,26
http://www.wikidata.org/entity/Q4661886,26
http://www.wikidata.org/entity/Q3509840,26
http://www.wikidata.org/entity/Q466069,26
http://www.wikidata.org/entity/Q350823,26
http://www.wikidata.org/entity/Q350811,26
http://www.wikidata.org/entity/Q350802,26
http://www.wikidata.org/entity/Q466108,26
http://www.wikidata.org/entity/Q466111,26
http://www.wikidata.org/entity/Q350799,26
http://www.wikidata.org/entity/Q351052,26
http://www.wikidata.org/entity/Q350588,26
http://www.wikidata.org/entity/Q484898,26
http://www.wikidata.org/entity/Q350464,26
http://www.wikidata.org/entity/Q350459,26
http://www.wikidata.org/entity/Q350431,26
http://www.wikidata.org/entity/Q350390,26
http://www.wikidata.org/entity/Q350368,26
http://www.wikidata.org/entity/Q350346,26
http://www.wikidata.org/entity/Q465817,26
http://www.wikidata.org/entity/Q465447,26
http://www.wikidata.org/entity/Q352107,26
http://www.wikidata.org/entity/Q3520429,26
http://www.wikidata.org/entity/Q514878,26
http://www.wikidata.org/entity/Q465515,26
http://www.wikidata.org/entity/Q465617,26
http://www.wikidata.org/entity/Q351839,26
http://www.wikidata.org/entity/Q465784,26
http://www.wikidata.org/entity/Q350341,26
http://www.wikidata.org/entity/Q351479,26
http://www.wikidata.org/entity/Q351463,26
http://www.wikidata.org/entity/Q465886,26
http://www.wikidata.org/entity/Q465901,26
http://www.wikidata.org/entity/Q351330,26
http://www.wikidata.org/entity/Q351178,26
http://www.wikidata.org/entity/Q465975,26
http://www.wikidata.org/entity/Q467167,26
http://www.wikidata.org/entity/Q349320,26
http://www.wikidata.org/entity/Q467047,26
http://www.wikidata.org/entity/Q349211,26
http://www.wikidata.org/entity/Q467093,26
http://www.wikidata.org/entity/Q467096,26
http://www.wikidata.org/entity/Q467106,26
http://www.wikidata.org/entity/Q349131,26
http://www.wikidata.org/entity/Q467133,26
http://www.wikidata.org/entity/Q467019,26
http://www.wikidata.org/entity/Q349097,26
http://www.wikidata.org/entity/Q349013,26
http://www.wikidata.org/entity/Q348906,26
http://www.wikidata.org/entity/Q467383,26
http://www.wikidata.org/entity/Q348674,26
http://www.wikidata.org/entity/Q467416,26
http://www.wikidata.org/entity/Q348638,26
http://www.wikidata.org/entity/Q348028,26
http://www.wikidata.org/entity/Q349811,26
http://www.wikidata.org/entity/Q350263,26
http://www.wikidata.org/entity/Q35009041,26
http://www.wikidata.org/entity/Q350019,26
http://www.wikidata.org/entity/Q349962,26
http://www.wikidata.org/entity/Q466705,26
http://www.wikidata.org/entity/Q46675558,26
http://www.wikidata.org/entity/Q349897,26
http://www.wikidata.org/entity/Q349887,26
http://www.wikidata.org/entity/Q339256,26
http://www.wikidata.org/entity/Q484787,26
http://www.wikidata.org/entity/Q466951,26
http://www.wikidata.org/entity/Q349583,26
http://www.wikidata.org/entity/Q349434,26
http://www.wikidata.org/entity/Q467001,26
http://www.wikidata.org/entity/Q349369,26
http://www.wikidata.org/entity/Q484682,26
http://www.wikidata.org/entity/Q331733,26
http://www.wikidata.org/entity/Q471669,26
http://www.wikidata.org/entity/Q332508,26
http://www.wikidata.org/entity/Q332487,26
http://www.wikidata.org/entity/Q332442,26
http://www.wikidata.org/entity/Q332377,26
http://www.wikidata.org/entity/Q332314,26
http://www.wikidata.org/entity/Q471923,26
http://www.wikidata.org/entity/Q471967,26
http://www.wikidata.org/entity/Q471647,26
http://www.wikidata.org/entity/Q472053,26
http://www.wikidata.org/entity/Q517922,26
http://www.wikidata.org/entity/Q472073,26
http://www.wikidata.org/entity/Q518086,26
http://www.wikidata.org/entity/Q472186,26
http://www.wikidata.org/entity/Q4808837,26
http://www.wikidata.org/entity/Q472224,26
http://www.wikidata.org/entity/Q518583,26
http://www.wikidata.org/entity/Q471402,26
http://www.wikidata.org/entity/Q48261,26
http://www.wikidata.org/entity/Q471260,26
http://www.wikidata.org/entity/Q334180,26
http://www.wikidata.org/entity/Q334101,26
http://www.wikidata.org/entity/Q482602,26
http://www.wikidata.org/entity/Q471313,26
http://www.wikidata.org/entity/Q333811,26
http://www.wikidata.org/entity/Q471346,26
http://www.wikidata.org/entity/Q330895,26
http://www.wikidata.org/entity/Q471408,26
http://www.wikidata.org/entity/Q333335,26
http://www.wikidata.org/entity/Q333194,26
http://www.wikidata.org/entity/Q471507,26
http://www.wikidata.org/entity/Q332640,26
http://www.wikidata.org/entity/Q471641,26
http://www.wikidata.org/entity/Q471643,26
http://www.wikidata.org/entity/Q4766073,26
http://www.wikidata.org/entity/Q479451,26
http://www.wikidata.org/entity/Q4792148,26
http://www.wikidata.org/entity/Q519332,26
http://www.wikidata.org/entity/Q47509,26
http://www.wikidata.org/entity/Q51960,26
http://www.wikidata.org/entity/Q519639,26
http://www.wikidata.org/entity/Q3300452,26
http://www.wikidata.org/entity/Q47659,26
http://www.wikidata.org/entity/Q519268,26
http://www.wikidata.org/entity/Q47699,26
http://www.wikidata.org/entity/Q4771101,26
http://www.wikidata.org/entity/Q520234,26
http://www.wikidata.org/entity/Q520275,26
http://www.wikidata.org/entity/Q520309,26
http://www.wikidata.org/entity/Q520508,26
http://www.wikidata.org/entity/Q478161,26
http://www.wikidata.org/entity/Q520631,26
http://www.wikidata.org/entity/Q47367,26
http://www.wikidata.org/entity/Q518598,26
http://www.wikidata.org/entity/Q472490,26
http://www.wikidata.org/entity/Q472491,26
http://www.wikidata.org/entity/Q3303586,26
http://www.wikidata.org/entity/Q3303169,26
http://www.wikidata.org/entity/Q480427,26
http://www.wikidata.org/entity/Q47316,26
http://www.wikidata.org/entity/Q47357,26
http://www.wikidata.org/entity/Q334375,26
http://www.wikidata.org/entity/Q4739716,26
http://www.wikidata.org/entity/Q4798073,26
http://www.wikidata.org/entity/Q474333,26
http://www.wikidata.org/entity/Q47464988,26
http://www.wikidata.org/entity/Q519183,26
http://www.wikidata.org/entity/Q3301350,26
http://www.wikidata.org/entity/Q5192128,26
http://www.wikidata.org/entity/Q470182,26
http://www.wikidata.org/entity/Q336847,26
http://www.wikidata.org/entity/Q470052,26
http://www.wikidata.org/entity/Q483283,26
http://www.wikidata.org/entity/Q516720,26
http://www.wikidata.org/entity/Q336417,26
http://www.wikidata.org/entity/Q516743,26
http://www.wikidata.org/entity/Q336372,26
http://www.wikidata.org/entity/Q336319,26
http://www.wikidata.org/entity/Q336950,26
http://www.wikidata.org/entity/Q470208,26
http://www.wikidata.org/entity/Q336226,26
http://www.wikidata.org/entity/Q336189,26
http://www.wikidata.org/entity/Q470233,26
http://www.wikidata.org/entity/Q47027020,26
http://www.wikidata.org/entity/Q470312,26
http://www.wikidata.org/entity/Q470322,26
http://www.wikidata.org/entity/Q336137,26
http://www.wikidata.org/entity/Q483471,26
http://www.wikidata.org/entity/Q3387930,26
http://www.wikidata.org/entity/Q3386636,26
http://www.wikidata.org/entity/Q469671,26
http://www.wikidata.org/entity/Q483510,26
http://www.wikidata.org/entity/Q3377182,26
http://www.wikidata.org/entity/Q469761,26
http://www.wikidata.org/entity/Q469775,26
http://www.wikidata.org/entity/Q469780,26
http://www.wikidata.org/entity/Q470398,26
http://www.wikidata.org/entity/Q337533,26
http://www.wikidata.org/entity/Q469856,26
http://www.wikidata.org/entity/Q337388,26
http://www.wikidata.org/entity/Q469887,26
http://www.wikidata.org/entity/Q337249,26
http://www.wikidata.org/entity/Q3371760,26
http://www.wikidata.org/entity/Q337113,26
http://www.wikidata.org/entity/Q470936,26
http://www.wikidata.org/entity/Q470755,26
http://www.wikidata.org/entity/Q335209,26
http://www.wikidata.org/entity/Q470812,26
http://www.wikidata.org/entity/Q335123,26
http://www.wikidata.org/entity/Q3351160,26
http://www.wikidata.org/entity/Q470902,26
http://www.wikidata.org/entity/Q335063,26
http://www.wikidata.org/entity/Q335033,26
http://www.wikidata.org/entity/Q335219,26
http://www.wikidata.org/entity/Q470939,26
http://www.wikidata.org/entity/Q334990,26
http://www.wikidata.org/entity/Q5172,26
http://www.wikidata.org/entity/Q517349,26
http://www.wikidata.org/entity/Q3345479,26
http://www.wikidata.org/entity/Q471163,26
http://www.wikidata.org/entity/Q334518,26
http://www.wikidata.org/entity/Q3345031,26
http://www.wikidata.org/entity/Q335333,26
http://www.wikidata.org/entity/Q335813,26
http://www.wikidata.org/entity/Q335786,26
http://www.wikidata.org/entity/Q335693,26
http://www.wikidata.org/entity/Q335598,26
http://www.wikidata.org/entity/Q335579,26
http://www.wikidata.org/entity/Q335516,26
http://www.wikidata.org/entity/Q335515,26
http://www.wikidata.org/entity/Q335345,26
http://www.wikidata.org/entity/Q465421,26
http://www.wikidata.org/entity/Q335326,26
http://www.wikidata.org/entity/Q470674,26
http://www.wikidata.org/entity/Q470676,26
http://www.wikidata.org/entity/Q335318,26
http://www.wikidata.org/entity/Q48289,26
http://www.wikidata.org/entity/Q470746,26
http://www.wikidata.org/entity/Q470748,26
http://www.wikidata.org/entity/Q360015,26
http://www.wikidata.org/entity/Q458569,26
http://www.wikidata.org/entity/Q360292,26
http://www.wikidata.org/entity/Q360283,26
http://www.wikidata.org/entity/Q360197,26
http://www.wikidata.org/entity/Q512432,26
http://www.wikidata.org/entity/Q458664,26
http://www.wikidata.org/entity/Q360094,26
http://www.wikidata.org/entity/Q458702,26
http://www.wikidata.org/entity/Q3603,26
http://www.wikidata.org/entity/Q458736,26
http://www.wikidata.org/entity/Q359969,26
http://www.wikidata.org/entity/Q458787,26
http://www.wikidata.org/entity/Q359829,26
http://www.wikidata.org/entity/Q45889,26
http://www.wikidata.org/entity/Q359804,26
http://www.wikidata.org/entity/Q459009,26
http://www.wikidata.org/entity/Q459020,26
http://www.wikidata.org/entity/Q512156,26
http://www.wikidata.org/entity/Q360879,26
http://www.wikidata.org/entity/Q457991,26
http://www.wikidata.org/entity/Q458004,26
http://www.wikidata.org/entity/Q458024,26
http://www.wikidata.org/entity/Q458055,26
http://www.wikidata.org/entity/Q360863,26
http://www.wikidata.org/entity/Q512119,26
http://www.wikidata.org/entity/Q458121,26
http://www.wikidata.org/entity/Q459056,26
http://www.wikidata.org/entity/Q458202,26
http://www.wikidata.org/entity/Q458337,26
http://www.wikidata.org/entity/Q458421,26
http://www.wikidata.org/entity/Q360514,26
http://www.wikidata.org/entity/Q360485,26
http://www.wikidata.org/entity/Q360445,26
http://www.wikidata.org/entity/Q458532,26
http://www.wikidata.org/entity/Q360315,26
http://www.wikidata.org/entity/Q460052,26
http://www.wikidata.org/entity/Q459665,26
http://www.wikidata.org/entity/Q359259,26
http://www.wikidata.org/entity/Q359255,26
http://www.wikidata.org/entity/Q48967,26
http://www.wikidata.org/entity/Q359179,26
http://www.wikidata.org/entity/Q359087,26
http://www.wikidata.org/entity/Q48959,26
http://www.wikidata.org/entity/Q460003,26
http://www.wikidata.org/entity/Q459651,26
http://www.wikidata.org/entity/Q359014,26
http://www.wikidata.org/entity/Q460137,26
http://www.wikidata.org/entity/Q489279,26
http://www.wikidata.org/entity/Q358793,26
http://www.wikidata.org/entity/Q358692,26
http://www.wikidata.org/entity/Q358651,26
http://www.wikidata.org/entity/Q460246,26
http://www.wikidata.org/entity/Q358508,26
http://www.wikidata.org/entity/Q3595242,26
http://www.wikidata.org/entity/Q512560,26
http://www.wikidata.org/entity/Q459081,26
http://www.wikidata.org/entity/Q359583,26
http://www.wikidata.org/entity/Q3595473,26
http://www.wikidata.org/entity/Q459158,26
http://www.wikidata.org/entity/Q459203,26
http://www.wikidata.org/entity/Q365417,26
http://www.wikidata.org/entity/Q459307,26
http://www.wikidata.org/entity/Q457968,26
http://www.wikidata.org/entity/Q512707,26
http://www.wikidata.org/entity/Q3594634,26
http://www.wikidata.org/entity/Q359440,26
http://www.wikidata.org/entity/Q359424,26
http://www.wikidata.org/entity/Q359419,26
http://www.wikidata.org/entity/Q359405,26
http://www.wikidata.org/entity/Q359370,26
http://www.wikidata.org/entity/Q3629485,26
http://www.wikidata.org/entity/Q363379,26
http://www.wikidata.org/entity/Q363371,26
http://www.wikidata.org/entity/Q455661,26
http://www.wikidata.org/entity/Q455676,26
http://www.wikidata.org/entity/Q455700,26
http://www.wikidata.org/entity/Q455704,26
http://www.wikidata.org/entity/Q455728,26
http://www.wikidata.org/entity/Q363055,26
http://www.wikidata.org/entity/Q4926326,26
http://www.wikidata.org/entity/Q362886,26
http://www.wikidata.org/entity/Q362876,26
http://www.wikidata.org/entity/Q362816,26
http://www.wikidata.org/entity/Q455893,26
http://www.wikidata.org/entity/Q455954,26
http://www.wikidata.org/entity/Q362389,26
http://www.wikidata.org/entity/Q456089,26
http://www.wikidata.org/entity/Q45610,26
http://www.wikidata.org/entity/Q455371,26
http://www.wikidata.org/entity/Q455181,26
http://www.wikidata.org/entity/Q364017,26
http://www.wikidata.org/entity/Q363965,26
http://www.wikidata.org/entity/Q363911,26
http://www.wikidata.org/entity/Q363908,26
http://www.wikidata.org/entity/Q455312,26
http://www.wikidata.org/entity/Q363800,26
http://www.wikidata.org/entity/Q455359,26
http://www.wikidata.org/entity/Q456100,26
http://www.wikidata.org/entity/Q455384,26
http://www.wikidata.org/entity/Q363636,26
http://www.wikidata.org/entity/Q363623,26
http://www.wikidata.org/entity/Q363577,26
http://www.wikidata.org/entity/Q363468,26
http://www.wikidata.org/entity/Q3634230,26
http://www.wikidata.org/entity/Q363402,26
http://www.wikidata.org/entity/Q361261,26
http://www.wikidata.org/entity/Q457011,26
http://www.wikidata.org/entity/Q457125,26
http://www.wikidata.org/entity/Q361646,26
http://www.wikidata.org/entity/Q361596,26
http://www.wikidata.org/entity/Q457312,26
http://www.wikidata.org/entity/Q361329,26
http://www.wikidata.org/entity/Q512065,26
http://www.wikidata.org/entity/Q457475,26
http://www.wikidata.org/entity/Q361703,26
http://www.wikidata.org/entity/Q361178,26
http://www.wikidata.org/entity/Q361173,26
http://www.wikidata.org/entity/Q361140,26
http://www.wikidata.org/entity/Q457851,26
http://www.wikidata.org/entity/Q361064,26
http://www.wikidata.org/entity/Q361037,26
http://www.wikidata.org/entity/Q360955,26
http://www.wikidata.org/entity/Q360949,26
http://www.wikidata.org/entity/Q362157,26
http://www.wikidata.org/entity/Q456180,26
http://www.wikidata.org/entity/Q362296,26
http://www.wikidata.org/entity/Q456291,26
http://www.wikidata.org/entity/Q362264,26
http://www.wikidata.org/entity/Q456380,26
http://www.wikidata.org/entity/Q362228,26
http://www.wikidata.org/entity/Q362214,26
http://www.wikidata.org/entity/Q362197,26
http://www.wikidata.org/entity/Q358502,26
http://www.wikidata.org/entity/Q362144,26
http://www.wikidata.org/entity/Q362075,26
http://www.wikidata.org/entity/Q361989,26
http://www.wikidata.org/entity/Q361940,26
http://www.wikidata.org/entity/Q456857,26
http://www.wikidata.org/entity/Q4915447,26
